BRAND  ,PRODUCT  ,PRODUCT TYPE  ,WEIGHT  ,EXT1  ,EXT2  ,  ITEM CODE,ITEM NAME  ,PRODUCT TYPECODE  ,MFR. NAME  ,ALIAS NAME  ,ITEM SHORT NAME  ,UPC/EAN CODE  ,  SELLING,  MRP,  PUR.PRICE,  LANDING COST,  DECIMALS REQUIRED,  ITEM DISCOUNT %,INCLUSIVE TAX  ,  SALES TAX%,  PURCHASE TAX%,  COST WITHOUT TAX,MAIN DISTRIBUTOR NAME  ,ACTIVITY STATUS  ,  SPL RATE,IS WEIGHTABLE  ,  GST CODE,GST%  ,HSN CODE  ,PURCHASE GST CALC ON  ,  PURCHASE ABATEMENT %,SALES GST CALC ON  ,  SALES ABATEMENT %,DIST GST NO  ,APPLY SELLING RATE FROM MASTER  ,GIFT VOUCHER TYPE  ,INDENT/REORDER GENERATIONTYPE  ,INDENT/REORDER FORMULA  ,CONVERSION ALLOWED  ,  MINIMUM SHELF LIFE,RETURN PERIOD DAYS  ,IS CANCELLABLE?  ,VAT UOM  ,COMMODITY DESCRIPTION  ,  COMMODITY CODE,SALETAX EXEMPT APPLICABLE  
0  ,DHOOP STICKS  ,POOJA SAMGRI  ,0  ,0  ,0  ,  5547,AASTHA GUGAL DHOOP10N RS.25  ,1  ,NA  ,  ,AASTHA GUGAL DHOOP10N RS.25  ,8904109494710  ,20.0,25.0, 13.10,  13.48,0.0,0.0,YES  ,0.,0.0,  13.48,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
AASTHA  ,0  ,0  ,0  ,0  ,0  ,  5546,AASTHA KASTURI  CONE DHOOP 200G  ,1  ,NA  ,  ,AASTHA KASTURI  CONE DHOOP 200G  ,8904109493867  ,100.0,120.0,  72.48, 76.10,0.0,0.0,YES  ,0.,0.0, 76.10,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
AASTHA  ,0  ,0  ,0  ,0  ,0  ,  4850,AASTHA KEDAR AGARBATTI RS.495  ,1  ,NA  ,  ,AASTHA KEDAR AGARBATTI RS.495  ,8904109495687  ,350.0,495.0,  271.43,  282.15,0.0,0.0,YES  ,0.,0.0,  282.15,DWARKADHISH SALES AGENCY  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AJPPJ5354G1Z3  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
AASTHA  ,0  ,0  ,0  ,0  ,0  ,  3629,AASTHA LAVENDER DRY DHOOP STICKS 200G  ,1  ,NA  ,  ,AASTHA LAVENDER DRY DHOOP STICKS 200G  ,8904109497704  ,100.0,120.0,  76.19, 78.40,0.0,0.0,YES  ,0.,0.0, 78.40,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
0  ,DHOOP STICKS  ,POOJA SAMGRI  ,0  ,0  ,0  ,  5550,AASTHA LOBAN DHOOP10N RS.25  ,1  ,NA  ,  ,AASTHA LOBAN DHOOP10N RS.25  ,8904109494741  ,20.0,25.0, 13.10,  13.48,0.0,0.0,YES  ,0.,0.0,  13.48,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
AASTHA  ,0  ,0  ,0  ,0  ,0  ,  5545,AASTHA MOGRA CONE DHOOP 200G  ,1  ,NA  ,  ,AASTHA MOGRA CONE DHOOP 200G  ,8904109493874  ,100.0,120.0,  76.19, 77.60,0.0,0.0,YES  ,0.,0.0, 77.60,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
PATANJALI  ,AGARBATHIES  ,POOJA SAMGRI  ,0  ,0  ,0  ,  5618,AASTHA MUSK DRY DHOOP STICKS RS.15  ,1  ,NA  ,  ,AASTHA MUSK DRY DHOOP STICKS RS.15  ,8904109497377  ,14.0,15.0,7.0,  7.84,0.0,0.0,YES  ,0.,0.0,  7.84,ANAY SALES  ,REGULAR  ,0.0,No  ,  5004,GST 12%  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24APUPM2381R1ZZ  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
AASTHA  ,0  ,0  ,0  ,0  ,0  ,  5432,AASTHA MYSORE SANDAL DHOP 20N  ,1  ,NA  ,  ,AASTHA MYSORE SANDAL DHOP 20N  ,8904109496769  ,25.0,30.0,  14.76,  15.03,0.0,0.0,YES  ,0.,0.0,  15.03,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
AASTHA  ,0  ,0  ,0  ,0  ,0  ,  5433,AASTHA PINEAPPLE DHOOP 20N  ,1  ,NA  ,  ,AASTHA PINEAPPLE DHOOP 20N  ,8904109496721  ,25.0,30.0,  14.76,  15.03,0.0,0.0,YES  ,0.,0.0,  15.03,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
AASTHA  ,0  ,0  ,0  ,0  ,0  ,  3632,AASTHA RAJNIGANDHA DRY DHOOP STICKS 200G  ,1  ,NA  ,  ,AASTHA RAJNIGANDHA DRY DHOOP STICKS 200G  ,8904109497681  ,100.0,120.0,  76.19, 78.40,0.0,0.0,YES  ,0.,0.0, 78.40,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
AASTHA  ,0  ,0  ,0  ,0  ,0  ,  5431,AASTHA RED ROSE DHOOP 20N  ,1  ,NA  ,  ,AASTHA RED ROSE DHOOP 20N  ,8904109496752  ,25.0,30.0,  14.76,  15.03,0.0,0.0,YES  ,0.,0.0,  15.03,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
AASTHA  ,0  ,0  ,0  ,0  ,0  ,  3633,AASTHA ROSE CONE DHOP 200G  ,1  ,NA  ,  ,AASTHA ROSE CONE DHOP 200G  ,8904109492891  ,100.0,120.0,  72.43,  76.05,0.0,0.0,YES  ,0.,0.0,  76.05,BHAGWATI TRADERS  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AKWPM8709J1ZF  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
0  ,DHOOP STICKS  ,POOJA SAMGRI  ,0  ,0  ,0  ,  5548,AASTHA ROSE DHOOP10N RS.25  ,1  ,NA  ,  ,AASTHA ROSE DHOOP10N RS.25  ,8904109494734  ,20.0,25.0, 13.10,  13.48,0.0,0.0,YES  ,0.,0.0,  13.48,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
PATANJALI  ,AGARBATHIES  ,POOJA SAMGRI  ,0  ,0  ,0  ,  5616,AASTHA ROYAL LOBAN  AGARBATTI RS.12  ,1  ,NA  ,  ,AASTHA ROYAL LOBAN  AGARBATTI RS.12  ,8904109498770  ,10.0,12.0,  6.25,7.0,0.0,0.0,YES  ,0.,0.0,7.0,ANAY SALES  ,REGULAR  ,0.0,No  ,  5004,GST 12%  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24APUPM2381R1ZZ  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
AASTHA  ,0  ,0  ,0  ,0  ,0  ,  3630,AASTHA SANDAL CONE DHOOP 200G  ,1  ,NA  ,  ,AASTHA SANDAL CONE DHOOP 200G  ,8904109499968  ,100.0,120.0,  72.43,  76.05,0.0,0.0,YES  ,0.,0.0,  76.05,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
0  ,DHOOP STICKS  ,POOJA SAMGRI  ,0  ,0  ,0  ,  5549,AASTHA SANDAL DHOOP10N RS.25  ,1  ,NA  ,  ,AASTHA SANDAL DHOOP10N RS.25  ,8904109494727  ,20.0,25.0, 13.10,  13.48,0.0,0.0,YES  ,0.,0.0,  13.48,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
PATANJALI  ,AGARBATHIES  ,POOJA SAMGRI  ,0  ,0  ,0  ,  5617,AASTHA SANDAL WOOD DRY DHOOP  STICKS RS.15  ,1  ,NA  ,  ,AASTHA SANDAL WOOD DRY DHOOP  STICKS RS.15  ,8904109499876  ,14.0,15.0,7.0,  7.84,0.0,0.0,YES  ,0.,0.0,  7.84,ANAY SALES  ,REGULAR  ,0.0,No  ,  5004,GST 12%  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24APUPM2381R1ZZ  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
AASTHA  ,0  ,0  ,0  ,0  ,0  ,  3631,AASTHA SANDALWOOD DHOOP STICKS 200G  ,1  ,NA  ,  ,AASTHA SANDALWOOD DHOOP STICKS 200G  ,8904109497698  ,100.0,120.0,  76.19,80.0,0.0,0.0,YES  ,0.,0.0,80.0,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
AASTHA  ,0  ,0  ,0  ,0  ,0  ,  5612,AASTHA VRINDAVAN CONE DHOOP 200G  ,1  ,NA  ,  ,AASTHA VRINDAVAN CONE DHOOP 200G  ,8904109493850  ,120.0,150.0, 85.70,  88.19,0.0,0.0,YES  ,0.,0.0,  88.19,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NILESH  ,PLASTIC PRODUCT  ,PLASTIC  ,0  ,0  ,0  ,  1701,AATA CHANNI 1PCS  ,1  ,NA  ,  ,KEROLIN JUG 1PCS  ,  ,25.0,30.0,  15.25,18.0,0.0,0.0,YES  ,0.,0.0,18.0,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,39241010  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
RUBY  ,PLASTIC PRODUCT  ,PLASTIC  ,0  ,0  ,0  ,  5774,AATA CHANNI BIG 1PC  ,1  ,NA  ,  ,AATA CHANNI BIG 1PC  ,  ,30.0,50.0,20.0,20.0,0.0,0.0,YES  ,0.,0.0,20.0,MAA UMA TRADING  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,39241010  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24GZZPK1508P1ZJ  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
AASTHA  ,0  ,0  ,0  ,0  ,0  ,  5823,AATHA LOBAN DRY DHOOP STICK 200G  ,1  ,NA  ,  ,AATHA LOBAN DRY DHOOP STICK 200G  ,8904109493812  ,100.0,120.0,  76.19, 78.40,0.0,0.0,YES  ,0.,0.0, 78.40,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
AASTHA  ,0  ,0  ,0  ,0  ,0  ,  5822,AATHA MARI GOLD DRY DHOOP STICK 200G  ,1  ,NA  ,  ,AATHA MARI GOLD DRY DHOOP STICK 200G  ,8904109493805  ,100.0,120.0,  76.19, 78.40,0.0,0.0,YES  ,0.,0.0, 78.40,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,LAKDI ALL  ,POOJA SAMGRI  ,0  ,0  ,0  ,  1108,ABIL GULAL 5 IN 1  ,1  ,NA  ,  ,CYCLE THREE IN ONE 50G  ,  ,25.0,41.0,  6.65,  6.65,0.0,0.0,YES  ,0.,0.0,  6.65,NA  ,REGULAR  ,0.0,No  ,  5002,GST Exempted Tax  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,LAKDI ALL  ,POOJA SAMGRI  ,0  ,0  ,0  ,  2987,ABIL JAY MATAJI 50G  ,1  ,NA  ,  ,ABIL JAY MATAJI 50G  ,  ,10.0,15.0,2.0,2.0,0.0,0.0,YES  ,0.,0.0,2.0,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33074100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,FILTER  ,KITCHEN  ,0  ,0  ,0  ,  5071,ACHAR BARNI 1PC  ,1  ,NA  ,  ,ACHAR BARNI 1PC  ,8904063000682  ,30.0,99.0,  15.25,18.0,0.0,0.0,YES  ,0.,0.0,18.0,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,8421  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
ADANI  ,MIRCHI  ,MASALA  ,0  ,0  ,0  ,  5565,ADANI CHILLI TEJA EXTRA HOT POWDER 500G  ,1  ,NA  ,  ,ADANI CHILLI TEJA EXTRA HOT POWDER 500G  ,8904147404375  ,140.0,162.0,  109.52,  109.52,0.0,0.0,YES  ,0.,0.0,  109.52,M AND M SALES  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,0904  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AMDPD1187C1ZO  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
ADANI  ,MIRCHI  ,MASALA  ,0  ,0  ,0  ,  5569,ADANI KASURI METHI  100G  ,1  ,NA  ,  ,ADANI KASURI METHI  100G  ,8904147413391  ,90.0,100.0,  47.62,49.0,0.0,0.0,YES  ,0.,0.0,49.0,RINKU AGENCY  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,0904  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24ADKPB0566H1ZV  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
GODREJ  ,AIR FRESHENER  ,COSMETICS  ,0  ,0  ,0  ,  1756,AER BERRY RUSH 10G  ,1  ,NA  ,  ,AER SEA BREEZE 10G  ,8901023025068  ,60.0,65.0,  50.08,  56.73,0.0,0.0,YES  ,0.,0.0,  56.73,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33074900  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
GODREJ  ,AIR FRESHENER  ,COSMETICS  ,0  ,0  ,0  ,  2682,AER COOL SPRAY 220ML  ,1  ,NA  ,  ,AER COOL SPRAY 220ML  ,8901157045116  ,89.0,99.0,  69.92,  79.21,0.0,0.0,YES  ,0.,0.0,  79.21,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,84509010  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
GODREJ  ,AIR FRESHENER  ,COSMETICS  ,0  ,0  ,0  ,  2789,AER COOL SPRAY 225ML  ,1  ,NA  ,  ,AER COOL SPRAY 225ML  ,8901023018220  ,499.0,549.0,  387.71, 439.20,0.0,0.0,YES  ,0.,0.0, 439.20,SHREE HARVICS ENTERPRISE  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33074900  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AABFH4834J22G  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
GODREJ  ,AIR FRESHENER  ,COSMETICS  ,0  ,0  ,0  ,  2680,AER FRESH SPRAY 220ML  ,1  ,NA  ,  ,AER FRESH SPRAY 220ML  ,8901157045109  ,89.0,99.0,  69.92,  79.21,0.0,0.0,YES  ,0.,0.0,  79.21,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,84509010  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
GODREJ  ,AIR FRESHENER  ,COSMETICS  ,0  ,0  ,0  ,  4473,AER GODREJ COOL AQUA CAR FRAGRANCE 30DARS  ,1  ,NA  ,  ,AER GODREJ COOL AQUA CAR FRAGRANCE 30DARS  ,8901023029554  ,95.0,99.0,  69.92,  79.21,0.0,0.0,YES  ,0.,0.0,  79.21,AMIT ENTERPRISE  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33074900  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AGBPM7493G1Z9  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
GODREJ  ,AIR FRESHENER  ,COSMETICS  ,0  ,0  ,0  ,  4472,AER GODRJ MUSK AFTER SMOKE CAR FRANGRANCE 30DAYS  ,1  ,NA  ,  ,AER GODRJ MUSK AFTER SMOKE CAR FRANGRANCE 30DAYS  ,8901023029561  ,95.0,99.0,  69.92,  79.21,0.0,0.0,YES  ,0.,0.0,  79.21,AMIT ENTERPRISE  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33074900  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AGBPM7493G1Z9  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
GODREJ  ,AIR FRESHENER  ,COSMETICS  ,0  ,0  ,0  ,  4471,AER GODRJ ROSE BLOSSOM  CAR FRAGRANCE 30DAYS  ,1  ,NA  ,  ,AER GODRJ ROSE BLOSSOM  CAR FRAGRANCE 30DAYS  ,8901023029578  ,95.0,99.0,  69.92,  79.21,0.0,0.0,YES  ,0.,0.0,  79.21,AMIT ENTERPRISE  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33074900  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AGBPM7493G1Z9  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
GODREJ  ,AIR FRESHENER  ,COSMETICS  ,0  ,0  ,0  ,  1757,AER JASMINE FLORAL DELIGHT 10G  ,1  ,NA  ,  ,AER SEA BREEZE 10G  ,8901023025846  ,60.0,65.0,  50.08,  56.73,0.0,0.0,YES  ,0.,0.0,  56.73,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33074900  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
GODREJ  ,AIR FRESHENER  ,COSMETICS  ,0  ,0  ,0  ,  1760,AER LAVENDER BLOOM 10G  ,1  ,NA  ,  ,AER SEA BREEZE 10G  ,8901023025181  ,65.0,70.0,  53.93,  61.09,0.0,0.0,YES  ,0.,0.0,  61.09,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33074900  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
GODREJ  ,AIR FRESHENER  ,COSMETICS  ,0  ,0  ,0  ,  1759,AER LEMON TANGY DELIGHT 10G  ,1  ,NA  ,  ,AER SEA BREEZE 10G  ,8901023028434  ,60.0,65.0,  50.08,  51.41,0.0,0.0,YES  ,0.,0.0,  51.41,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33074900  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
GODREJ  ,AIR FRESHENER  ,COSMETICS  ,0  ,0  ,0  ,  3443,AER MATIC ALIVE AROMA EFFECTS 225 ML  ,1  ,NA  ,  ,AER MATIC ALIVE AROMA EFFECTS 225 ML  ,8901023020582  ,299.0,325.0,  229.52,260.0,0.0,0.0,YES  ,0.,0.0,260.0,SHREE HARVICS ENTERPRISE  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33074900  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AABFH4834J22G  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
GODREJ  ,AIR FRESHENER  ,COSMETICS  ,0  ,0  ,0  ,  3440,AER MATIC COOL SURF BLUE 225ML  ,1  ,NA  ,  ,AER MATIC COOL SURF BLUE 225ML  ,8901023018114  ,230.0,249.0,  175.85, 199.20,0.0,0.0,YES  ,0.,0.0, 199.20,SHREE HARVICS ENTERPRISE  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33074900  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AABFH4834J22G  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
GODREJ  ,AIR FRESHENER  ,COSMETICS  ,0  ,0  ,0  ,  3442,AER MATIC FRESH  LUSH GREEN 225ML  ,1  ,NA  ,  ,AER MATIC FRESH  LUSH GREEN 225ML  ,8901023018121  ,230.0,249.0,  175.85, 199.20,0.0,0.0,YES  ,0.,0.0, 199.20,SHREE HARVICS ENTERPRISE  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33074900  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AABFH4834J22G  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
GODREJ  ,AIR FRESHENER  ,COSMETICS  ,0  ,0  ,0  ,  4575,AER MATIC PASSION AROMA EFFECTS SPRAY 225ML  ,1  ,NA  ,  ,AER MATIC PASSION AROMA EFFECTS SPRAY 225ML  ,8901023020575  ,299.0,325.0,  229.52,260.0,0.0,0.0,YES  ,0.,0.0,260.0,SHREE HARVICS ENTERPRISE  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33074900  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AABFH4834J22G  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
GODREJ  ,AIR FRESHENER  ,COSMETICS  ,0  ,0  ,0  ,  2684,AER MATIC PETAL 225ML  ,1  ,NA  ,  ,AER MATIC PETAL 225ML  ,8901023018237  ,499.0,549.0,  387.71, 439.20,0.0,0.0,YES  ,0.,0.0, 439.20,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,84509010  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
GODREJ  ,AIR FRESHENER  ,COSMETICS  ,0  ,0  ,0  ,  3441,AER MATIC PETAL CRUSH PINK 225ML  ,1  ,NA  ,  ,AER MATIC PETAL CRUSH PINK 225ML  ,8901023018138  ,230.0,249.0,  175.85, 199.20,0.0,0.0,YES  ,0.,0.0, 199.20,SHREE HARVICS ENTERPRISE  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33074900  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AABFH4834J22G  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
GODREJ  ,AIR FRESHENER  ,COSMETICS  ,0  ,0  ,0  ,  2685,AER MATIC VIOLET 225ML  ,1  ,NA  ,  ,AER MATIC VIOLET 225ML  ,8901023018244  ,550.0,625.0,  387.71, 439.20,0.0,0.0,YES  ,0.,0.0, 439.20,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,84509010  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
GODREJ  ,AIR FRESHENER  ,COSMETICS  ,0  ,0  ,0  ,  3439,AER MATIC VIOLET VALLEY BLOOM 225ML  ,1  ,NA  ,  ,AER MATIC VIOLET VALLEY BLOOM 225ML  ,8901023018145  ,230.0,249.0,  175.85, 199.20,0.0,0.0,YES  ,0.,0.0, 199.20,SHREE HARVICS ENTERPRISE  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33074900  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AABFH4834J22G  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
GODREJ  ,AIR FRESHENER  ,COSMETICS  ,0  ,0  ,0  ,  3217,AER MONSOON SPRAY 220ML  ,1  ,NA  ,  ,AER MONSOON SPRAY 220ML  ,8901023019524  ,95.0,99.0,  69.95,  79.24,0.0,0.0,YES  ,0.,0.0,  79.24,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33074900  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
